2023-11-13 09:20:53 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.1.104', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f91453ec8b0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-11-13 09:26:18 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.1.104', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f91453ed570>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-11-13 09:26:23 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.1.104', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f91453ef1c0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-11-13 09:26:28 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.1.104', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f914539fb50>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-11-13 09:26:33 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.1.104', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f91453ed3f0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-11-13 09:26:38 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.1.104', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f91453ecb20>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-11-13 09:26:43 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.1.104', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f91453edea0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-11-13 09:26:48 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.1.104', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f91453ee440>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-11-13 09:26:53 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.1.104', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f91453eec80>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-11-13 09:26:58 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.1.104', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f91453ec850>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-11-13 09:27:03 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.1.104', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f91453edde0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-11-13 09:27:08 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.1.104', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f91453ece20>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-11-13 09:27:13 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.1.104', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f91453ed3f0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-11-13 09:27:18 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.1.104', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f91453ef400>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-11-13 09:27:23 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.1.104', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f914539f970>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
