2023-11-13 09:20:53 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.1.104', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fdd12dfc850>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-11-13 09:26:18 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.1.104', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fdd12dfd510>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-11-13 09:26:23 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.1.104', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fdd12dff220>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-11-13 09:26:29 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.1.104', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fdd12dafcd0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-11-13 09:26:34 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.1.104', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fdd12dfd840>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-11-13 09:26:39 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.1.104', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fdd12dfcfa0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-11-13 09:26:44 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.1.104', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fdd12dfdfc0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-11-13 09:26:49 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.1.104', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fdd12dfe7d0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-11-13 09:26:54 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.1.104', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fdd12dfece0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-11-13 09:26:59 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.1.104', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fdd12dfc8e0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-11-13 09:27:04 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.1.104', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fdd12dfc850>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-11-13 09:27:09 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.1.104', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fdd12dfdf60>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-11-13 09:27:14 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.1.104', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fdd12dfd3c0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-11-13 09:27:19 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.1.104', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fdd12dff3d0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-11-13 09:27:24 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.1.104', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fdd12dafa00>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
