2023-12-14 13:38:13 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f87c0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:39:08 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f8d30>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:39:13 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f96f0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:39:18 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32fb1f0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:39:23 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f9690>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:39:28 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f8bb0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:39:33 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f9de0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:39:38 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32fa410>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:39:43 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32fab00>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:39:48 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32ab700>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:39:53 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32face0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:39:58 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32fa380>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:40:03 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f8670>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:40:08 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f90c0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:40:14 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f9b70>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:40:19 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32abc40>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:40:24 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f8a60>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:40:29 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f8a30>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:40:34 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f9f30>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:40:39 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32fa920>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:40:44 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32fb5b0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:40:49 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32fa6b0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:40:54 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f9f90>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:40:59 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f8ac0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:41:04 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f8a60>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:41:09 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32fb0d0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:41:14 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32abf40>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:41:19 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f9870>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:41:24 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f95a0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:41:29 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f8eb0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:41:34 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32fa410>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:41:39 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32fbac0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:41:44 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32ab670>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:41:49 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32fa650>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:41:54 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f82e0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:41:59 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f9000>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:42:04 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32fb400>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:42:09 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32fb3a0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:42:14 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f9600>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:42:19 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f92d0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:42:24 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f8ca0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:42:29 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f8490>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:42:34 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32fbc70>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:42:39 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32ab6a0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:42:44 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32fbb80>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:42:49 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32fa860>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:42:54 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f8940>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:42:59 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f91b0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:43:04 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f98d0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:43:09 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32abdc0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:43:14 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f8c40>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:43:19 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f8dc0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:43:24 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32faa70>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:43:29 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32fb8b0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:43:34 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32fbf10>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:43:39 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32fb220>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:43:44 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f9f30>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:43:49 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32fa020>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:43:54 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f8c40>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:43:59 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f9990>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:44:04 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f9930>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:44:09 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f94e0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:44:14 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f8f40>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:44:19 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32faa70>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:44:24 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32fa6b0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:44:29 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa29243d0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:44:34 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32abb80>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:44:39 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f90c0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:44:44 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f9330>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:44:49 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f9810>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:44:54 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f98a0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:44:59 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa2924490>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:45:04 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f94e0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:45:09 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f8f40>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:45:14 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32faa70>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:45:19 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f9e10>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:45:24 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa29246d0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:45:29 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32abd90>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:45:34 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32fb700>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:45:39 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32fa1d0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:45:44 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f8250>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
2023-12-14 13:45:49 | ERROR | model_worker | heart beat error: HTTPConnectionPool(host='192.168.2.144', port=20001): Max retries exceeded with url: /receive_heart_beat (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f5fa32f9b70>: Failed to establish a new connection: [Errno 101] Network is unreachable'))
